%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1728111969781306833,2343,1728111971399535445,gps,0,1,37.2889327,127.107069,106.928,0.057121,0.0,0.0,0.0,0.057121,0.0,0.0,0.0,0.1936,2
1728111969881128200,2344,1728111971499535419,gps,0,1,37.2889327,127.107069,106.916,0.057121,0.0,0.0,0.0,0.057121,0.0,0.0,0.0,0.191844,2
1728111969981978051,2345,1728111971599535394,gps,0,1,37.2889327,127.107069,106.907,0.057121,0.0,0.0,0.0,0.057121,0.0,0.0,0.0,0.190969,2
1728111970080767768,2346,1728111971699535368,gps,0,1,37.2889327,127.10706889999999,106.888,0.057121,0.0,0.0,0.0,0.057121,0.0,0.0,0.0,0.189225,2
1728111970180462930,2347,1728111971799535343,gps,0,1,37.2889327,127.107069,106.879,0.057121,0.0,0.0,0.0,0.057121,0.0,0.0,0.0,0.189225,2
1728111970280987824,2348,1728111971899535317,gps,0,1,37.288932599999995,127.10706889999999,106.89,0.057121,0.0,0.0,0.0,0.057121,0.0,0.0,0.0,0.189225,2
1728111970384901759,2349,1728111971999535292,gps,0,1,37.288932599999995,127.10706889999999,106.887,0.057121,0.0,0.0,0.0,0.057121,0.0,0.0,0.0,0.190096,2
1728111970484084517,2350,1728111972099535265,gps,0,1,37.2889328,127.1070692,106.799,0.0576,0.0,0.0,0.0,0.0576,0.0,0.0,0.0,0.190969,2
1728111970579686030,2351,1728111972199535239,gps,0,1,37.2889328,127.10706929999999,106.773,0.058564,0.0,0.0,0.0,0.058564,0.0,0.0,0.0,0.191844,2
1728111970681586370,2352,1728111972299535213,gps,0,1,37.288933199999995,127.107069,106.769,0.059536,0.0,0.0,0.0,0.059536,0.0,0.0,0.0,0.1936,2
1728111970778941519,2353,1728111972399535188,gps,0,1,37.2889334,127.1070692,106.72,0.060516,0.0,0.0,0.0,0.060516,0.0,0.0,0.0,0.19448100000000001,2
1728111970879614999,2354,1728111972499535163,gps,0,1,37.2889333,127.10706909999999,106.732,0.060516,0.0,0.0,0.0,0.060516,0.0,0.0,0.0,0.19448100000000001,2
1728111970981009416,2355,1728111972599535137,gps,0,1,37.2889333,127.10706909999999,106.74600000000001,0.060516,0.0,0.0,0.0,0.060516,0.0,0.0,0.0,0.195364,2
1728111971079618628,2356,1728111972699535111,gps,0,1,37.288933199999995,127.10706909999999,106.74300000000001,0.060516,0.0,0.0,0.0,0.060516,0.0,0.0,0.0,0.195364,2
1728111971180573945,2357,1728111972799535086,gps,0,1,37.288933199999995,127.10706909999999,106.748,0.060516,0.0,0.0,0.0,0.060516,0.0,0.0,0.0,0.196249,2
1728111971280431386,2358,1728111972899535060,gps,0,1,37.288933199999995,127.10706909999999,106.749,0.060516,0.0,0.0,0.0,0.060516,0.0,0.0,0.0,0.196249,2
1728111971383733885,2359,1728111972999535036,gps,0,1,37.288933199999995,127.10706909999999,106.749,0.060516,0.0,0.0,0.0,0.060516,0.0,0.0,0.0,0.19448100000000001,2
