%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1728111972760464063,23019,1728111972760092172,/map,0.018858874292651515,-0.0029970213722789905,0.0035302982609783113,0.9998114310796293,0.00022689280275926284,0.0,0.0,0.0,0.00019198621771937625,0.0,0.0,0.0,0.00010471975511965978,-0.0028099800957108708,-0.0076445421237351634,0.009896016858807848,0.0005585053606381855,0.0,0.0,0.0,0.0004886921905584122,0.0,0.0,0.0,0.00010471975511965978,-0.43149259999999995,-0.0196133,9.81645665,0.0064,0.0,0.0,0.0,0.0063,0.0,0.0,0.0,0.0064
1728111972770620749,23020,1728111972770249851,/map,0.0188676254455771,-0.002996825913521841,0.0035390494139038915,0.9998112356208723,0.00022689280275926284,0.0,0.0,0.0,0.00019198621771937625,0.0,0.0,0.0,0.00010471975511965978,0.004049163864626845,0.0021991148575128553,-0.006056292504420323,0.0005585053606381855,0.0,0.0,0.0,0.0004886921905584122,0.0,0.0,0.0,0.00010471975511965978,-0.43149259999999995,0.0392266,9.7674234,0.0064,0.0,0.0,0.0,0.0063,0.0,0.0,0.0,0.0064
1728111972780275388,23021,1728111972780047638,/map,0.018867677747182694,-0.0029964966108793566,0.0035564994113239947,0.9998111737005276,0.00022689280275926284,0.0,0.0,0.0,0.00019198621771937625,0.0,0.0,0.0,0.00010471975511965978,0.00312413936106985,0.0021118483949131386,0.0015882496193148398,0.0005585053606381855,0.0,0.0,0.0,0.0004886921905584122,0.0,0.0,0.0,0.00010471975511965978,-0.4707192,0.04903325,9.826263299999999,0.0064,0.0,0.0,0.0,0.0063,0.0,0.0,0.0,0.0064
1728111972790159526,23022,1728111972789818834,/map,0.01886776022281171,-0.003004892308651878,0.0035741138715531255,0.9998110841336082,0.00022689280275926284,0.0,0.0,0.0,0.00019198621771937625,0.0,0.0,0.0,0.00010471975511965978,0.003246312408709453,-0.006213372137099813,0.0028099800957108708,0.0005585053606381855,0.0,0.0,0.0,0.0004886921905584122,0.0,0.0,0.0,0.00010471975511965978,-0.3334261,0.0784532,9.826263299999999,0.0064,0.0,0.0,0.0,0.0063,0.0,0.0,0.0,0.0064
1728111972800901533,23023,1728111972800583367,/map,0.01886789969631357,-0.0030218483511969597,0.0036006177888299193,0.999810935299835,0.00022689280275926284,0.0,0.0,0.0,0.00019198621771937625,0.0,0.0,0.0,0.00010471975511965978,-0.0024609142453120045,-0.0010471975511965976,-0.0012915436464758037,0.0005585053606381855,0.0,0.0,0.0,0.0004886921905584122,0.0,0.0,0.0,0.00010471975511965978,-0.45110589999999995,-0.0392266,9.80665,0.0064,0.0,0.0,0.0,0.0063,0.0,0.0,0.0,0.0064
1728111972810878595,23024,1728111972810379376,/map,0.01885933732048328,-0.00302978188273777,0.0036443807886392685,0.999810914276416,0.00022689280275926284,0.0,0.0,0.0,0.00019198621771937625,0.0,0.0,0.0,0.00010471975511965978,-0.0029146998508305304,0.0009773843811168245,0.004572762640225144,0.0005585053606381855,0.0,0.0,0.0,0.0004886921905584122,0.0,0.0,0.0,0.00010471975511965978,-0.3334261,-0.14709974999999997,9.81645665,0.0064,0.0,0.0,0.0,0.0063,0.0,0.0,0.0,0.0064
1728111972820539752,23025,1728111972820183543,/map,0.01885069163746633,-0.003029320176929543,0.0036705293402487875,0.9998109830655079,0.00022689280275926284,0.0,0.0,0.0,0.00019198621771937625,0.0,0.0,0.0,0.00010471975511965978,-0.0056199601914217415,0.006597344572538566,0.005218534463463045,0.0005585053606381855,0.0,0.0,0.0,0.0004886921905584122,0.0,0.0,0.0,0.00010471975511965978,-0.46091255,-0.08825984999999999,9.79684335,0.0064,0.0,0.0,0.0,0.0063,0.0,0.0,0.0,0.0064
1728111972830374434,23026,1728111972829972785,/map,0.018824653693119454,-0.0030374841722398942,0.00370551411213318,0.9998113198340988,0.00022689280275926284,0.0,0.0,0.0,0.00019198621771937625,0.0,0.0,0.0,0.00010471975511965978,-0.003246312408709453,0.0004537856055185257,0.0034557519189487725,0.0005585053606381855,0.0,0.0,0.0,0.0004886921905584122,0.0,0.0,0.0,0.00010471975511965978,-0.38245935,-0.20593965,9.738003449999999,0.0064,0.0,0.0,0.0,0.0063,0.0,0.0,0.0,0.0064
1728111972840783227,23027,1728111972840224162,/map,0.018798468758355488,-0.0030198030706984984,0.0037225568977295957,0.9998118027568481,0.00022689280275926284,0.0,0.0,0.0,0.00019198621771937625,0.0,0.0,0.0,0.00010471975511965978,0.00013962634015954637,0.0006283185307179586,0.011205013797803596,0.0005585053606381855,0.0,0.0,0.0,0.0004886921905584122,0.0,0.0,0.0,0.00010471975511965978,-0.4118793,-0.21574629999999997,9.77723005,0.0064,0.0,0.0,0.0,0.0063,0.0,0.0,0.0,0.0064
1728111972850557731,23028,1728111972850165496,/map,0.01875489642631316,-0.003019638160776377,0.003739875152009967,0.9998125569221781,0.00022689280275926284,0.0,0.0,0.0,0.00019198621771937625,0.0,0.0,0.0,0.00010471975511965978,-0.004031710572106902,0.004136430327226561,0.006021385919380436,0.0005585053606381855,0.0,0.0,0.0,0.0004886921905584122,0.0,0.0,0.0,0.00010471975511965978,-0.44129925,-0.18632634999999997,9.738003449999999,0.0064,0.0,0.0,0.0,0.0063,0.0,0.0,0.0,0.0064
1728111972861008579,23029,1728111972860705409,/map,0.01871996474521277,-0.003011043685158772,0.003739606580069227,0.9998132384993161,0.00022689280275926284,0.0,0.0,0.0,0.00019198621771937625,0.0,0.0,0.0,0.00010471975511965978,0.0015707963267948964,0.0041887902047863905,0.0005585053606381855,0.0005585053606381855,0.0,0.0,0.0,0.0004886921905584122,0.0,0.0,0.0,0.00010471975511965978,-0.43149259999999995,-0.196133,9.826263299999999,0.0064,0.0,0.0,0.0,0.0063,0.0,0.0,0.0,0.0064
1728111972870909348,23030,1728111972870533596,/map,0.018719938468186852,-0.0030112070475544483,0.003730881563468524,0.9998132710954698,0.00022689280275926284,0.0,0.0,0.0,0.00019198621771937625,0.0,0.0,0.0,0.00010471975511965978,-0.0008203047484373349,0.008045967851693859,-0.003665191429188092,0.0005585053606381855,0.0,0.0,0.0,0.0004886921905584122,0.0,0.0,0.0,0.00010471975511965978,-0.48052585,-0.24516625,9.914523149999999,0.0064,0.0,0.0,0.0,0.0063,0.0,0.0,0.0,0.0064
1728111972880931074,23031,1728111972880609019,/map,0.018719943665094184,-0.003020095430319428,0.0037223197114699836,0.9998132761014593,0.00022689280275926284,0.0,0.0,0.0,0.00019198621771937625,0.0,0.0,0.0,0.00010471975511965978,0.0012915436464758037,-0.00034906585039886593,0.006265732014659643,0.0005585053606381855,0.0,0.0,0.0,0.0004886921905584122,0.0,0.0,0.0,0.00010471975511965978,-0.37265269999999995,-0.17651969999999997,9.81645665,0.0064,0.0,0.0,0.0,0.0063,0.0,0.0,0.0,0.0064
